"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
263093	5.47e-08	3.87e-10	7.933307	13.033929	1.2533434		
339097	5.40e-08	3.80e-10	-7.938629	13.023037	-1.5875128		
259088	5.56e-08	4.04e-10	-8.11733	13.020415	-1.416375		
117005	5.56e-08	4.01e-10	-8.066416	13.007756	-2.2860152	SNHG16	small
158062	5.30e-08	3.72e-10	-7.652054	12.963802	-1.0205337	THADA	THADA,
326069	5.48e-08	3.89e-10	7.772066	12.957432	1.1353711	PDE6G	phosphodiesterase
58025	5.52e-08	3.94e-10	7.66773	12.930107	2.7006515	DUSP5	dual
102004	5.47e-08	3.87e-10	7.641538	12.925364	2.1536257	THEMIS2///THEMIS2	thymocyte
109039	5.56e-08	4.03e-10	7.693857	12.905099	1.25368	FAM189B	family
309101	5.54e-08	3.96e-10	7.635209	12.902228	1.6849341	TERF2IP	TERF2
322005	5.56e-08	4.02e-10	-7.662409	12.898275	-1.120419		
243004	5.56e-08	3.99e-10	7.633292	12.89522	0.9569462	GNPTG	N-acetylglucosamine-1-phosphate
287101	5.79e-08	4.24e-10	7.71285	12.887035	1.7359048		
422016	5.74e-08	4.19e-10	-7.6828	12.865493	-1.6037429	LINC01301	long
67005	6.00e-08	4.43e-10	7.772467	12.863354	1.7167946	PSMD5-AS1	PSMD5
380044	7.60e-08	6.03e-10	-9.08957	12.819068	-1.5734461		
151034	6.00e-08	4.44e-10	7.667232	12.809727	1.1774085	ZNF16	zinc
397104	6.03e-08	4.49e-10	7.632123	12.788649	1.7215475	PARD3	par-3
431108	6.03e-08	4.49e-10	7.632075	12.788476	1.2611047	SNX18	sorting
117019	6.03e-08	4.50e-10	-7.600857	12.776629	-1.3048366	STARD4	StAR
380090	6.03e-08	4.51e-10	7.600662	12.775915	1.3331865	FTH1	ferritin
185008	6.10e-08	4.57e-10	7.596724	12.761516	1.1592008	RUBCN	RUN
69109	6.78e-08	5.16e-10	7.892909	12.744552	1.0403011		
370101	6.87e-08	5.24e-10	7.724895	12.710704	1.6341827	RNF31	ring
282002	6.44e-08	4.84e-10	7.581345	12.705274	1.70712	PSMD10	proteasome
14075	6.46e-08	4.87e-10	7.579737	12.699392	1.0068497	DHX36	DEAH-box
408028	6.77e-08	5.13e-10	7.694643	12.68612	1.4293871	PIK3R5	phosphoinositide-3-kinase
69072	7.17e-08	5.51e-10	-7.919357	12.682005	-1.2848076	ATP5H	ATP
413016	7.10e-08	5.45e-10	7.791229	12.680595	1.1541954		
56027	6.71e-08	5.08e-10	7.630186	12.67698	1.6470485	SREK1IP1	SREK1
328041	6.98e-08	5.34e-10	-7.757169	12.667514	-1.6727591	LMAN2	lectin,
378064	8.22e-08	6.59e-10	-8.508633	12.65263	-1.3352721		
318059	7.28e-08	5.65e-10	-7.822295	12.635207	-2.1314572		
450001	7.26e-08	5.62e-10	7.602532	12.603638	1.3326012	LRRC8C	leucine
285018	7.25e-08	5.59e-10	7.57271	12.573503	1.7556652	UBA2	ubiquitin
349015	7.47e-08	5.85e-10	-7.693413	12.566867	-0.9620685		
201103	7.32e-08	5.69e-10	-7.598951	12.565016	-1.5529399	MED1	mediator
247090	8.34e-08	6.72e-10	-8.069084	12.539899	-1.4894239	ILVBL	ilvB
364034	7.50e-08	5.90e-10	-7.621478	12.538915	-0.8343481		
60038	7.38e-08	5.76e-10	7.534967	12.535634	1.6551614	COPRS	coordinator
477018	7.57e-08	5.99e-10	7.651349	12.534275	1.4952755	MYO9A	myosin
350086	7.57e-08	5.99e-10	7.554	12.518829	2.433935	SERPINF1	serpin
326075	7.47e-08	5.86e-10	7.530127	12.517927	1.799975	CCT8	chaperonin
377038	7.79e-08	6.21e-10	-7.64116	12.498525	-0.8514229		
371110	7.72e-08	6.14e-10	7.547161	12.494085	1.8625102		
381077	7.87e-08	6.29e-10	7.510946	12.44775	0.8819284		
445013	8.75e-08	7.11e-10	7.638254	12.411678	1.8351773	FBXO11	F-box
478031	8.55e-08	6.91e-10	-7.611158	12.393228	-1.6312106	SRGAP1	SLIT-ROBO
408111	8.29e-08	6.66e-10	7.495674	12.391867	2.0944969	COL4A2	collagen
242029	8.92e-08	7.27e-10	-7.632194	12.35448	-1.7223285		
2034	8.74e-08	7.08e-10	7.479309	12.331982	1.2737054	RPL7	ribosomal
161039	8.97e-08	7.32e-10	-7.499374	12.307798	-1.0680678		
486068	9.22e-08	7.57e-10	7.552357	12.30623	1.4372088	TMEM173	transmembrane
5050	9.22e-08	7.57e-10	-7.585872	12.304454	-1.7091739		
476065	9.33e-08	7.68e-10	7.581595	12.289437	1.3380328	EXT1	exostosin
195001	9.35e-08	7.72e-10	-7.580304	12.284901	-1.8962677		
15015	1.04e-07	8.58e-10	7.486403	12.174463	1.6588803		
30005	1.06e-07	8.77e-10	7.54443	12.171283	1.2782854	TBCE	tubulin
146028	1.11e-07	9.25e-10	-7.71894	12.16163	-1.5263115	C1orf132	chromosome
375057	1.28e-07	1.10e-09	8.323016	12.149972	1.8960603	GNL3	G
177091	1.10e-07	9.15e-10	-7.64071	12.149624	-1.1313725		
285022	1.17e-07	9.90e-10	-7.837503	12.131796	-1.4996268		
108076	1.09e-07	9.11e-10	7.411741	12.084671	1.6750458	GIMAP7	GTPase,
417028	1.17e-07	9.90e-10	7.510742	12.053055	1.0901692	LCMT1	leucine
132036	1.13e-07	9.52e-10	7.428214	12.049844	0.9082677	ACTR8	ARP8
176018	1.13e-07	9.45e-10	7.401885	12.04859	1.0733735	SMARCA4	SWI/SNF
358105	1.63e-07	1.48e-09	-9.718175	12.01149	-1.6465525		
132092	1.23e-07	1.04e-09	7.464427	12.007986	1.9136616	LLPH	LLP
423076	1.27e-07	1.09e-09	7.483467	11.984202	1.9036749	RAPGEF1	Rap
370022	1.33e-07	1.15e-09	-7.697415	11.959858	-0.8437724		
205082	1.23e-07	1.04e-09	7.374877	11.949714	1.2731663	ADD2	adducin
143079	1.44e-07	1.26e-09	7.812267	11.938575	2.3487351	BOD1L1	biorientation
382090	1.26e-07	1.07e-09	7.367887	11.924123	1.1002701	SNRNP35	small
204059	1.28e-07	1.10e-09	7.388131	11.918345	2.632625	AIF1///MSH5-SAPCD1///MSH5	allograft
494089	1.27e-07	1.08e-09	7.365963	11.917076	1.9834352	PSMD7	proteasome
319012	1.27e-07	1.09e-09	7.364142	11.910409	1.1495664	KIAA0040	KIAA0040
152073	1.36e-07	1.18e-09	-7.605608	11.910233	-0.766548		
167020	1.35e-07	1.17e-09	7.531763	11.906023	1.6590673	KANTR	KDM5C
483011	1.47e-07	1.31e-09	7.574699	11.863888	1.7826009	EVL	Enah/Vasp-like
271030	1.45e-07	1.29e-09	-7.663276	11.848435	-0.949686	RAB1B///RAB1C	RAB1B,
165009	1.35e-07	1.18e-09	7.371219	11.843161	1.98181	BDKRB2	bradykinin
40102	1.45e-07	1.29e-09	-7.620802	11.837078	-1.245914		
231022	1.44e-07	1.27e-09	-7.509415	11.817322	-1.6081765	SYTL2	synaptotagmin
128050	1.45e-07	1.29e-09	-7.470755	11.793511	-1.3312392		
170033	1.69e-07	1.55e-09	-8.04769	11.779269	-1.0737071		
12066	1.43e-07	1.25e-09	7.326119	11.771185	1.5505395		
387074	1.43e-07	1.25e-09	7.325918	11.770447	1.825261	IFI16	interferon
373069	1.43e-07	1.26e-09	7.325124	11.76754	0.9738275	ANKRD28	ankyrin
236088	1.60e-07	1.44e-09	-7.674148	11.750795	-1.0495764	ECI1	enoyl-CoA
313090	1.54e-07	1.38e-09	-7.484899	11.733017	-1.8397913	ID3	inhibitor
488071	1.58e-07	1.42e-09	7.476362	11.728578	2.1805358		
194087	1.48e-07	1.32e-09	7.311246	11.716723	1.681603		
237081	1.54e-07	1.38e-09	-7.418627	11.716614	-1.694595	ANKRD13D	ankyrin
243057	1.63e-07	1.48e-09	-7.621649	11.712457	-1.6439314		
480003	1.61e-07	1.46e-09	7.403019	11.70259	1.3362657	SH2B3	SH2B
289059	1.79e-07	1.69e-09	-7.672214	11.607881	-0.8862485	OGDH	oxoglutarate
310084	1.69e-07	1.55e-09	7.324002	11.60669	2.277344	PCMT1	protein-L-isoaspartate
431051	1.65e-07	1.51e-09	7.331461	11.604925	1.2243633	LAMB2	laminin
37089	1.63e-07	1.48e-09	7.280637	11.604632	2.2304065	KCNJ8	potassium
44033	1.64e-07	1.50e-09	7.305333	11.604168	1.1824154	NR1I3	nuclear
196088	1.65e-07	1.50e-09	7.277207	11.59207	2.0246301	SIK1	salt
332077	1.81e-07	1.72e-09	7.534051	11.584009	1.9588686	LYRM2	LYR
179080	1.78e-07	1.67e-09	7.396155	11.546666	1.2703091	CLDN12	claudin
86041	1.73e-07	1.60e-09	7.315128	11.546247	1.3296217	IPO4	importin
355073	1.73e-07	1.60e-09	7.261178	11.533369	1.1642784	POLR3C	RNA
452076	1.73e-07	1.60e-09	7.260664	11.531489	1.5982011	OAZ1	ornithine
262080	1.73e-07	1.60e-09	7.260053	11.529248	1.4848755	RPS27A///RPS27A	ribosomal
192049	2.21e-07	2.16e-09	-8.247478	11.519339	-1.6209336		
79026	1.78e-07	1.66e-09	7.277568	11.517776	2.0185567	LY96	lymphocyte
17020	1.75e-07	1.63e-09	7.256292	11.515475	1.0888579	VPS16	VPS16,
195110	1.93e-07	1.84e-09	-7.598855	11.508065	-1.1981578	DAPK3	death
325040	1.76e-07	1.64e-09	7.253508	11.505281	2.3703768	ADM///ADM	adrenomedullin///adrenomedullin
393030	1.78e-07	1.67e-09	7.2488	11.488038	1.9378873	PELI1	pellino
153023	1.96e-07	1.89e-09	-7.591501	11.484336	-1.5773842	GNPNAT1	glucosamine-phosphate
282065	1.80e-07	1.70e-09	7.244768	11.473271	1.7154415	USP39	ubiquitin
256020	1.80e-07	1.71e-09	7.243148	11.467339	1.7407031	LAMB2	laminin
110095	1.81e-07	1.72e-09	7.240694	11.458353	1.4866946	SLU7	SLU7
364024	1.89e-07	1.80e-09	7.283045	11.445035	1.5231599	NUDT9	nudix
16091	2.03e-07	1.96e-09	7.419585	11.436422	1.1460001	BLOC1S4	biogenesis
351018	1.96e-07	1.88e-09	-7.301619	11.402428	-1.1027393		
318014	1.99e-07	1.92e-09	-7.357771	11.400243	-1.9805832		
388012	1.93e-07	1.85e-09	7.221995	11.389868	1.7246988	NDUFA5	NADH:ubiquinone
441029	2.21e-07	2.17e-09	7.506672	11.358318	1.5176567	LNPK	lunapark,
353039	2.09e-07	2.03e-09	-7.31046	11.335897	-1.5762438		
194108	2.18e-07	2.13e-09	7.328931	11.312841	1.5856384	SLC13A4	solute
337031	2.22e-07	2.18e-09	-7.389401	11.295573	-1.4998789		
78067	2.46e-07	2.45e-09	7.512201	11.281316	2.1572511	TFB1M	transcription
128100	2.60e-07	2.61e-09	-7.868715	11.267672	-1.2032503		
163046	2.18e-07	2.13e-09	7.184495	11.252529	0.9312653	ABCB7	ATP
145098	2.18e-07	2.13e-09	7.184407	11.252208	1.0971673	DDX5///BEST1///FTH1	DEAD-box
274092	2.22e-07	2.19e-09	7.202788	11.246764	1.4988953	PAF1	PAF1
314024	2.25e-07	2.22e-09	-7.284583	11.244764	-1.2002693		
89078	2.21e-07	2.17e-09	-7.179254	11.233337	-1.7393701	UGCG	UDP-glucose
107050	2.28e-07	2.26e-09	7.168445	11.193749	1.359324		
354111	2.38e-07	2.36e-09	7.237988	11.190007	1.8840037	HDAC7	histone
144046	2.62e-07	2.63e-09	-7.491028	11.159716	-1.6090051	GFPT1	glutamine--fructose-6-phosphate
480067	2.45e-07	2.43e-09	7.17427	11.128607	1.3772454	ECD	ecdysoneless
159028	2.52e-07	2.51e-09	7.250639	11.125199	1.356198		
116099	2.67e-07	2.70e-09	7.363414	11.121251	1.0545756		
453053	2.65e-07	2.67e-09	7.331341	11.110251	1.2219349	FAM174A///FAM174A	family
51106	2.54e-07	2.54e-09	7.16295	11.10237	1.5163595		
11025	2.67e-07	2.69e-09	7.121316	11.02115	1.3713303	DUSP23	dual
102109	2.70e-07	2.74e-09	7.116495	11.003495	1.4460485	IFT52	intraflagellar
222072	3.78e-07	4.11e-09	-8.675732	11.00149	-1.8384595		
41080	3.05e-07	3.14e-09	-7.480745	10.998171	-1.1429334		
37077	2.76e-07	2.81e-09	7.109908	10.979373	1.5257156	FAS	Fas
11038	2.79e-07	2.84e-09	7.106502	10.966899	1.2457184	TIMM50	translocase
416028	2.83e-07	2.90e-09	7.127059	10.957282	1.1891886	FUNDC2	FUN14
256076	2.83e-07	2.90e-09	-7.127042	10.957218	-1.5693077	ABCD3	ATP
65078	2.84e-07	2.91e-09	7.10059	10.945247	2.6327415	FN1	fibronectin
480039	2.89e-07	2.97e-09	7.147209	10.942727	1.6175159	ANKS1A///ANKS1A	ankyrin
65007	3.07e-07	3.16e-09	-7.317624	10.942258	-1.0958444		
6022	4.25e-07	4.76e-09	-8.929139	10.888513	-2.2299404	HIST1H4L	histone
373023	3.08e-07	3.20e-09	7.100255	10.860009	1.4952333	EID2	EP300
476085	3.11e-07	3.23e-09	7.124142	10.859797	1.3352465	HAVCR2	hepatitis
168024	3.07e-07	3.17e-09	7.077178	10.859513	1.3429454		
216112	3.08e-07	3.19e-09	7.075597	10.853725	1.3229915	RSPRY1	ring
31073	3.38e-07	3.59e-09	-7.396441	10.853467	-1.0277199		
259081	4.02e-07	4.48e-09	-8.158514	10.844084	-1.5437323		
445096	3.12e-07	3.25e-09	7.070832	10.836276	1.4792884	ARL5A	ADP
309098	3.27e-07	3.43e-09	-7.163963	10.819769	-1.6144913	NUP50	nucleoporin
240054	3.18e-07	3.32e-09	7.06512	10.815359	2.4036213	NNMT///TP73-AS1	nicotinamide
303009	3.19e-07	3.34e-09	7.063533	10.809548	2.5586741	RPL26	ribosomal
68082	3.27e-07	3.44e-09	-7.134521	10.807682	-1.2939393		
214015	3.22e-07	3.37e-09	7.060636	10.798943	1.4006751		
318003	3.73e-07	3.99e-09	-7.49938	10.788408	-1.1611865		
87101	3.52e-07	3.75e-09	7.199954	10.764591	0.8633965		
500103	3.45e-07	3.66e-09	-7.17539	10.764518	-1.5153445		
148037	3.32e-07	3.50e-09	7.050651	10.762379	2.1180881	A2M	alpha-2-macroglobulin
464020	3.37e-07	3.56e-09	7.046181	10.746013	1.1073736	TMSB4X///TMSB4XP2///TMSB4XP1	thymosin
393050	3.78e-07	4.11e-09	7.355333	10.742961	1.0996405		
283001	3.38e-07	3.59e-09	7.044122	10.738474	1.4435176	RPS19///RPS19	ribosomal
291048	3.54e-07	3.78e-09	-7.108331	10.71443	-0.9177697	PDXK	pyridoxal
274004	4.00e-07	4.45e-09	7.417836	10.711142	0.9327078		
398029	3.99e-07	4.43e-09	-7.46643	10.686205	-1.2940826	EPHX1	epoxide
158016	3.92e-07	4.31e-09	-7.382954	10.6857	-1.3634131		
446053	3.78e-07	4.11e-09	-7.24082	10.683386	-1.0678277	TMEM175	transmembrane
299016	3.57e-07	3.82e-09	7.027488	10.677568	1.2310584		
190037	3.73e-07	4.01e-09	7.149682	10.674837	1.1185058	ZNF263	zinc
46095	3.76e-07	4.07e-09	7.061048	10.632962	0.8573277	C17orf50	chromosome
37082	3.73e-07	4.01e-09	7.0146	10.630382	1.1473714	PRPF6	pre-mRNA
71049	3.75e-07	4.05e-09	7.011631	10.619513	1.4105264	FUNDC2P2///FUNDC2	FUN14
413073	3.75e-07	4.05e-09	-7.011342	10.618454	-1.1724602		
307081	3.87e-07	4.24e-09	-7.104747	10.611024	-1.5844095		
343090	4.57e-07	5.29e-09	-7.760212	10.606918	-1.3458635		
38061	3.93e-07	4.35e-09	-7.157888	10.606104	-1.4810757		
91091	3.84e-07	4.19e-09	7.027454	10.595826	1.6886058		
203096	4.31e-07	4.87e-09	-7.436471	10.593202	-1.8623348		
182013	4.17e-07	4.66e-09	7.138517	10.582728	1.3264064	ARMC8	armadillo
410025	3.92e-07	4.32e-09	-7.071282	10.582505	-1.6044429		
479022	3.86e-07	4.22e-09	7.000592	10.579098	1.6229591	PSMD2	proteasome
493085	3.92e-07	4.33e-09	7.043997	10.571658	1.052102	RING1	ring
177081	3.92e-07	4.31e-09	6.994893	10.558236	1.5312703	PRPF40A	pre-mRNA
380041	3.95e-07	4.38e-09	6.990547	10.542325	1.179583	WDR53	WD
307093	4.32e-07	4.89e-09	-7.190666	10.514202	-1.2329048		
254030	4.35e-07	4.96e-09	-7.221703	10.511007	-1.1238085		
50095	4.32e-07	4.90e-09	7.093449	10.478618	0.9154945	CCDC106	coiled-coil
499024	4.43e-07	5.07e-09	7.114552	10.470169	1.8798925	MARCH6	membrane
184035	4.26e-07	4.80e-09	-6.990436	10.461511	-0.971582	GFRA2	GDNF
448068	4.25e-07	4.76e-09	6.968048	10.459966	1.0078142	LOC646014	uncharacterized
417023	4.25e-07	4.78e-09	6.967206	10.456883	1.7861784	CTSL	cathepsin
128110	4.45e-07	5.09e-09	7.082819	10.455624	2.5463754	COL8A1	collagen
413033	4.50e-07	5.17e-09	-7.140686	10.447446	-1.22304		
269112	4.31e-07	4.87e-09	6.962147	10.438366	2.0274648	TOP1MT	topoisomerase
17057	4.33e-07	4.92e-09	6.959499	10.428672	1.2824094	ADAR	adenosine
69058	4.83e-07	5.61e-09	-7.30228	10.427422	-1.2471112	GPI	glucose-6-phosphate
214097	4.35e-07	4.96e-09	6.957283	10.420562	1.0888039	USP7	ubiquitin
57045	4.47e-07	5.13e-09	6.948212	10.387359	1.63644	ATP6V1D	ATPase
14060	4.51e-07	5.19e-09	6.944937	10.375373	1.5735308	MS4A6A	membrane
232035	4.90e-07	5.70e-09	-7.180634	10.374068	-0.9298653	ZNF782	zinc
193084	4.56e-07	5.27e-09	6.941172	10.361595	1.9411511	ENY2	ENY2,
320051	5.24e-07	6.17e-09	-7.361504	10.360165	-1.0464645		
66013	4.57e-07	5.30e-09	6.939679	10.356128	2.2017792	RAB31	RAB31,
427061	5.49e-07	6.55e-09	-7.442408	10.331883	-1.1986744		
61072	4.96e-07	5.77e-09	6.940527	10.296234	3.2312427	CXCL2///CXCL2	C-X-C
316037	5.08e-07	5.93e-09	7.03969	10.290978	1.4499613	AKR1B1	aldo-keto
409040	5.21e-07	6.12e-09	7.031174	10.275572	2.7748114	INHBA	inhibin
250030	5.29e-07	6.25e-09	-7.118903	10.271954	-1.7601387		
30075	5.35e-07	6.34e-09	-7.149445	10.270025	-1.2427262	LYST	lysosomal
165101	5.01e-07	5.85e-09	6.913114	10.258913	0.9654197	ITSN2	intersectin
230076	6.35e-07	8.02e-09	-7.842532	10.254829	-1.2031738	PEX11G	peroxisomal
110086	5.73e-07	6.98e-09	7.157125	10.240957	1.5639267		
163017	5.09e-07	5.96e-09	6.908121	10.240642	1.348211	UTP11	UTP11,
127077	7.44e-07	9.67e-09	-8.956508	10.228313	-1.6597872		
424055	5.60e-07	6.77e-09	7.095858	10.221409	1.1056923	SEC61A2	Sec61
260004	5.21e-07	6.13e-09	6.900528	10.212857	1.6357782	TNFSF10	tumor
152035	5.88e-07	7.23e-09	-7.311712	10.205143	-2.0270505	MAP3K13	mitogen-activated
292022	6.27e-07	7.86e-09	-7.554955	10.201088	-1.1881549		
18062	5.27e-07	6.22e-09	6.896539	10.198261	1.257687	AIDA	axin
354062	5.63e-07	6.83e-09	-7.093264	10.185361	-1.3467206	ATP9B	ATPase
75062	5.41e-07	6.43e-09	6.935839	10.182826	0.9244364		
229008	5.49e-07	6.56e-09	6.95648	10.173676	1.3158637		
162107	5.40e-07	6.41e-09	-6.888605	10.169231	-1.4654851	RPS15	ribosomal
438052	5.73e-07	7.00e-09	-7.086046	10.160981	-1.3891832	FZD4	frizzled
398107	5.54e-07	6.66e-09	6.901743	10.155714	1.4188173	ERICH1	glutamate
116055	5.89e-07	7.26e-09	7.07562	10.153229	2.5390309	UBE2V2	ubiquitin
422090	5.48e-07	6.52e-09	-6.883938	10.152155	-1.6213674	CYBA	cytochrome
184059	5.94e-07	7.36e-09	7.105523	10.14995	1.8957125	LSM6	LSM6
209100	5.53e-07	6.63e-09	-6.903075	10.14459	-1.0446008		
76048	5.50e-07	6.58e-09	6.88136	10.142725	2.0169783	HTRA1	HtrA
220031	6.05e-07	7.53e-09	-7.211844	10.137387	-1.0916574		
382098	5.75e-07	7.04e-09	-6.991619	10.123158	-0.9935379	LPCAT4	lysophosphatidylcholine
486014	6.57e-07	8.34e-09	7.266636	10.120597	1.2028286	RNF24	ring
263087	5.60e-07	6.75e-09	6.874595	10.117974	1.9739189	HTRA3	HtrA
221087	5.60e-07	6.77e-09	6.874013	10.115846	1.4983053	C10orf128	chromosome
386036	5.61e-07	6.78e-09	6.873326	10.11333	1.318061		
296062	6.76e-07	8.65e-09	-7.522106	10.107374	-1.2071246	FAM60A	family
304013	5.63e-07	6.83e-09	6.871323	10.106003	0.9964839	VPS28	VPS28,
362053	6.02e-07	7.48e-09	-7.034629	10.085143	-1.5141909	TMUB1	transmembrane
150068	5.73e-07	7.00e-09	-6.864944	10.082667	-1.4573028	FOSL2	FOS
28084	7.65e-07	9.98e-09	-7.941959	10.080548	-1.6681253		
78106	5.75e-07	7.03e-09	6.863618	10.077816	1.3915616	TUBA1C///TUBA1A	tubulin
495061	5.92e-07	7.31e-09	6.953032	10.076023	1.5949531	MSANTD3	Myb/SANT
15072	5.76e-07	7.07e-09	6.862263	10.072862	1.5715992	RBM38	RNA
41063	6.25e-07	7.81e-09	6.991715	10.061712	1.3772293	DOCK7	dedicator
102086	6.43e-07	8.12e-09	7.010855	10.048456	1.62677		
355019	5.97e-07	7.40e-09	-6.897551	10.045199	-1.8554597		
204003	5.92e-07	7.32e-09	6.852948	10.038787	1.1342817	MAP4K5	mitogen-activated
2111	6.74e-07	8.58e-09	7.171953	10.032956	1.2450326	TRIM39	tripartite
130092	6.78e-07	8.69e-09	-7.253907	10.024942	-1.1163663		
199086	6.22e-07	7.75e-09	-6.910267	10.009105	-1.2461918		
278026	6.27e-07	7.87e-09	-6.932718	10.004381	-1.1809123		
431011	6.33e-07	7.98e-09	6.852995	9.979129	1.6620674	HIVEP2	human
79081	6.32e-07	7.94e-09	6.878333	9.976126	1.8504129	AUTS2	autism
432020	8.12e-07	1.07e-08	-7.732705	9.968761	-1.2310874		
414081	6.27e-07	7.87e-09	6.833431	9.967402	2.0271296	FCER1G///SF3B1	Fc
358044	6.76e-07	8.62e-09	7.025441	9.956193	2.1218862	PPP1R7	protein
32041	6.51e-07	8.25e-09	6.820887	9.921525	1.2616559	ACSL4	acyl-CoA
246017	6.53e-07	8.28e-09	6.819935	9.918043	1.3055963	AMZ2	archaelysin
342060	7.36e-07	9.51e-09	-7.064839	9.88301	-0.7869937		
376001	6.76e-07	8.64e-09	6.808479	9.876153	1.229272	NDUFAF5	NADH:ubiquinone
334001	7.10e-07	9.12e-09	6.865598	9.850047	1.0408209	MTDH	metadherin
446052	7.15e-07	9.21e-09	6.814107	9.838295	1.7060674	SMARCE1///FAM21A///FAM21C	SWI/SNF
52040	7.71e-07	1.01e-08	6.948395	9.835879	1.0494758	EXT2	exostosin
370026	7.26e-07	9.36e-09	6.809704	9.822353	1.9361579		
27075	7.15e-07	9.20e-09	6.791627	9.814535	1.4608499	LGALS8	galectin
37081	7.65e-07	9.98e-09	6.840732	9.794131	1.7003307	SH3PXD2B	SH3
208018	8.12e-07	1.07e-08	7.028992	9.791166	1.4316068		
340054	7.38e-07	9.55e-09	6.7815	9.777511	1.053141	MCM3AP	minichromosome
67021	7.38e-07	9.57e-09	6.78094	9.775465	1.6762428	GTPBP4	GTP
381013	7.44e-07	9.68e-09	-6.7779	9.76435	-0.9332581		
81067	8.30e-07	1.11e-08	-7.055589	9.745338	-1.9779589		
39049	7.65e-07	1.00e-08	-6.769097	9.732174	-1.0764682	NCSTN	nicastrin
501077	8.30e-07	1.11e-08	-7.018443	9.729847	-1.0630525	C19orf25	chromosome
297002	8.84e-07	1.20e-08	6.962212	9.719929	1.7419756	UHRF1BP1L	UHRF1
282007	7.91e-07	1.04e-08	6.759498	9.697087	1.7444162	CTSK	cathepsin
296045	1.16e-06	1.70e-08	-8.871054	9.694186	-1.8739198		
461055	8.03e-07	1.06e-08	6.777183	9.688134	1.3783825	FUNDC1	FUN14
410020	8.30e-07	1.11e-08	-6.864373	9.678836	-0.90775	FAM46C	family
137106	8.11e-07	1.07e-08	-6.773679	9.675436	-1.0361071		
405044	8.38e-07	1.13e-08	6.859091	9.67542	2.0082175	ADAMTS9	ADAM
247003	9.18e-07	1.27e-08	7.015667	9.670546	2.7457167	NOL7	nucleolar
73088	8.11e-07	1.07e-08	6.751292	9.667096	1.1431477	CLCC1	chloride
172054	8.53e-07	1.15e-08	6.826872	9.646542	1.7295462	HABP4	hyaluronan
355002	8.25e-07	1.09e-08	6.744985	9.644046	0.9857538	RELA	RELA
269077	8.28e-07	1.10e-08	6.743594	9.638961	1.2587352	RPUSD4	RNA
182055	9.05e-07	1.24e-08	-7.022888	9.638703	-1.4166711	NAPEPLD	N-acyl
92078	8.85e-07	1.20e-08	6.898578	9.634226	1.3287178		
75059	8.38e-07	1.13e-08	-6.783026	9.633664	-1.2687043		
247030	8.30e-07	1.11e-08	6.74205	9.633318	1.375686	ADK	adenosine
186060	8.30e-07	1.11e-08	6.740841	9.628902	1.2199145	DDX42	DEAD-box
247028	9.05e-07	1.23e-08	6.921349	9.618029	0.751334	GON4L	gon-4
39106	1.18e-06	1.74e-08	-8.17037	9.617734	-1.5673652		
160038	8.38e-07	1.13e-08	6.736962	9.614725	1.139979	CNOT10	CCR4-NOT
60112	9.28e-07	1.29e-08	6.941418	9.588477	0.9733905	FAM69B	family
151079	8.74e-07	1.18e-08	6.746976	9.57867	0.8768982	FBXO42	F-box
402068	8.79e-07	1.19e-08	6.745005	9.571529	1.2112612	DHX30	DEAH-box
487096	9.99e-07	1.42e-08	-7.189653	9.567956	-1.1664497	GATAD1	GATA
272107	9.05e-07	1.24e-08	6.781232	9.565618	1.270925	OGFRL1	opioid
408023	9.05e-07	1.23e-08	6.758276	9.561054	1.5701871	MMP19	matrix
456052	8.85e-07	1.20e-08	6.719582	9.551221	1.6551723	UGP2	UDP-glucose
135025	9.66e-07	1.37e-08	6.86136	9.539538	1.3775191	WDFY2	WD
249034	9.34e-07	1.30e-08	6.793478	9.528917	1.9060803	TMEM158	transmembrane
128024	9.54e-07	1.34e-08	-6.897483	9.523489	-0.7814581		
454040	9.10e-07	1.25e-08	6.709981	9.516146	1.2837596	SH3BGRL3///TPM3	SH3
204031	9.21e-07	1.27e-08	6.749483	9.513182	1.8491467	FXYD5///SAE1	FXYD
77065	9.15e-07	1.26e-08	6.708205	9.509658	1.7554112	PTMA	prothymosin,
193036	9.18e-07	1.26e-08	-6.706335	9.502827	-0.8798404		
238073	9.49e-07	1.32e-08	6.813895	9.502559	2.3248508	PDCD5	programmed
136029	9.18e-07	1.26e-08	6.706246	9.502504	0.8322446		
335049	9.18e-07	1.27e-08	6.705467	9.499656	1.3571879		
146057	9.74e-07	1.38e-08	6.858574	9.497554	1.3105888	CDC42	cell
268062	9.48e-07	1.32e-08	-6.763476	9.48649	-0.8880619	LOC101928134	uncharacterized
18013	9.32e-07	1.29e-08	6.700277	9.480698	1.7095477	OLFML2A///OLFML2A	olfactomedin
15049	9.54e-07	1.34e-08	6.712333	9.469905	2.0252213	LST1	leukocyte
450014	9.88e-07	1.41e-08	-6.853087	9.464386	-0.9809249	POU3F4	POU
311048	9.48e-07	1.32e-08	6.69452	9.459669	1.2287412	POLR2B	RNA
285047	9.59e-07	1.35e-08	6.733177	9.454622	2.0971654		
467057	1.29e-06	1.94e-08	-7.776031	9.454008	-1.1195928	CDC5L	cell
